DVRL,DataOob,text,label,index
0.5486987,0.6853485703468323,"Giving Up Something, Or Not Giving Up Something, for Lent I am not suggesting that we just suppose that everyone around us can be trusted and we need not worry about our personal safety or the security of personal belongings. But I do propose giving up the practice of focusing on the faults of other people and, instead, looking for their good qualities. William B. Bradshaw, ContributorAuthor",RELIGION,515
0.53798556,0.7064161896705627,"New Horizons Won't Be The Only Spacecraft At Our Solar System's Edge The Voyager 1 spacecraft, which launched in 1977, made the historic entry into interstellar space in 2012 and continues to Jacqueline Howard",SCIENCE,997
0.5487782,0.6836385130882263,"With Sanctions And Condemnation, U.S. Hints At Shift On Russia The new sanctions are the most significant the U.S. has taken against Russia since Trump took office. Arshad Mohammed and John Walcott, Reuters",POLITICS,224
0.53787625,0.6928750276565552,"Interstellar Winds Flowing Into Our Solar System May Have Shifted Direction, Study Finds As Earth and the other planets orbit the sun, the solar system itself travels through space. Its slow journey is taking it Jacqueline Howard",SCIENCE,41
0.54857844,0.6762272715568542,"George H. W. Bush Released From Hospital After Fall KENNEBUNKPORT, Maine (AP) — Former President George H.W. Bush was released from a Maine hospital on Sunday, four days after ",POLITICS,949
0.53813905,0.6885691285133362,"Scientists Scan 100,000 Galaxies But Find No Evidence Of Alien Life  Macrina Cooper-White",SCIENCE,292
0.54867744,0.6786375641822815,Tomi Lahren Gets Owned By Genealogist After Her Remarks On Low-Skilled Immigrants Lahren’s great-great-grandmother spoke no English after living in the United States for a decade. Jenna Amatulli,POLITICS,205
0.53789675,0.6884101033210754,"2013 Comets: Astronomers Prepare For Comet ISON, Pan-STARRS In 'Year Of Comets' Many comets today are discovered by teams of observers, which has started a trend to name these discoveries for the project ",SCIENCE,217
0.54868907,0.695506751537323,Donald Trump Blasts China's 'Unpresidented' Seizure Of U.S. Navy Drone All while remaining unfazed by suspected Russian cyberattacks. Chris D'Angelo,POLITICS,373
0.53797215,0.6785640120506287,Identical Twins' Genes Research Suggests Siblings Are Genetically Different SAN FRANCISCO – Identical twins may not be so identical after all. Even though identical twins supposedly share all of their ,SCIENCE,194
0.54866153,0.6770283579826355,Southern Conservative Named To House Leadership Post  ,POLITICS,699
0.5379467,0.6774119734764099,"The Mistrust Of Science If this place has done its job—and I suspect it has—you’re all scientists now. Sorry, English and history graduates, even ",SCIENCE,615
0.54869276,0.6711708903312683,"Republicans Beg Supreme Court To Let Them Keep Using An Unconstitutional Map “There is no need to hurry"" to redraw those congressional districts, they said. Sam Levine",POLITICS,347
0.53793985,0.6846100091934204,"NASA Uses Navajo Language To Name Rocks And Other Features Of Mars How do you say Mars in Navajo? Try ""Máaz."" Jeremy Blum",SCIENCE,679
0.5487092,0.6910334825515747,"U.S. Lawmakers Join Demand For Puerto Rico Governor’s Resignation Puerto Ricans staged week-long protests calling on Ricardo Rossello to quit over leaked misogynistic and homophobic messages. Andrew Hay, Reuters",POLITICS,591
0.53797966,0.6922613978385925,'Bergxit': One Of The Largest Icebergs On Record Set To Break From Antarctic Shelf Experts say the chunk of ice will be larger than the island of Bali. Chris D'Angelo,SCIENCE,314
0.54881674,0.6833213567733765,GOP Tax Plan Estimated To Add $1.7 Trillion To National Debt The Republican plan sharply reduces individual and corporate tax rates. Matt Fuller and Arthur Delaney,POLITICS,895
0.5487851,0.6807209849357605,"The Magical Headspace Of Muslim Artist Noor Al-Mosawi It's about ""finding a grounding, stabilizing energy in our lives, regardless of what's swirling around us."" Carol Kuruvilla",RELIGION,382
0.548689,0.6811701059341431,"Forgiveness of Others and of Ourselves: Yom Kippur Thoughts Lately, I have come to believe the power to forgive is always mine. Exercising that power makes me stronger, not weaker. It definitely makes me happier. Why on Earth would I want to hold on to the pain of hating someone for something that happened 30 years ago? Laurie Levy, ContributorFounding director, Cherry Preschool; Blogger, ChicagoNow",RELIGION,137
0.54883635,0.6837822794914246,"The Vatican's Synod on the Family, and Why You've Missed the Point. If you are extraordinarily upset or excited about the extraordinary Synod of Bishops on the family that has taken place for the last two weeks here in Rome, then you likely don't really understand what it actually is. Rev. Michael Rogers, S.J., ContributorJesuit Priest",RELIGION,385
0.54864585,0.6733389496803284,"9/11 Memorial Brats - Never Forget! After looking for about ten minutes, Laura whispers my name. “Bert, over here.” She is standing next to a bronze parapet Bert Fulks, ContributorWriter, speaker, musician, business manager, and non-profit di...",POLITICS,891
0.54872096,0.6775693893432617,"Nebraska, Oklahoma File Suit Against Colorado Over Marijuana Legalization  Matt Ferner",POLITICS,226
0.54876184,0.6799681186676025,"The Contagion of National Anger Emotional contagion is not always bad. But when it seeks to generate anger merely to criticize, condemn, and push ends for which no compromise is sought and no valid claims of others are acceptable, it propagates hate and despair Terry Newell, ContributorFounder, Leadership for a Responsible Society",POLITICS,503
0.5487529,0.6811056733131409,Why A Round-The-Clock Sit-In At This Catholic Church Is Ending After 12 Years The Friends of St. Frances Xavier Cabrini have been working in shifts since 2004 to keep the building constantly occupied. ,RELIGION,618
0.5486425,0.6767281889915466,"Marco Rubio Slams Ted Cruz As 'Isolationist' Rubio said that while the Texas senator ""talks tough"" on national security, his actions tell a different story. Kelly Chen",POLITICS,969
0.54874486,0.6683982014656067,"'Access Hollywood' Shoots Down Trump: 'The Tape Is Very Real' ""He said every one of those words."" Mary Papenfuss",POLITICS,719
0.5379538,0.6972236037254333,15 Photos From Astronaut's Year In Space That Are Out Of This World Scott Kelly's Twitter feed gave us an incredible view of Earth. Jacqueline Howard,SCIENCE,98
0.53809637,0.6741644740104675,"Study Reveals Stunning Acceleration Of Sea Level Rise The oceans have heaved up and down as world temperatures have waxed and waned, but as new research tracking the past 2,800 ",SCIENCE,498
0.5487933,0.6723327040672302,"John Boehner Calls Ted Cruz 'Lucifer,' Word Searches Dramatically Spike Apparently some people had to look up the devil's lesser-known name. Antonia Blumberg",RELIGION,254
0.5380737,0.6851524114608765,"New Museum Shows How Your Life Could Have Been 600,000 Years Ago | TIME.com To the south of Rome, a new museum will shed light into what life may have been like – 600,000 years ago. Read more on world.time.com ",SCIENCE,837
0.54860705,0.6857795715332031,"Donald Trump’s Immigration Plan: Big Promises, Bigger Doubts Big promises are to be expected from presidential candidates, but reality often intrudes. ",POLITICS,23
0.5488226,0.7005844712257385,"Betsy DeVos Accused Of 'Whitewashing' The History Of Black Colleges Her statement on the issue is offensive and inaccurate, scholars say. Rebecca Klein",POLITICS,850
0.54871273,0.6961161494255066,"San Juan Mayor And FEMA Official Debate Hurricane Response ""And all I did last week, or even this week, was ask for help. It has to happen in a sustained manner,"" Carmen Yulín Cruz said. Jason Cherkis",POLITICS,24
0.54882294,0.6741319894790649,Belgian Catholic Bishop Calls For Recognition Of Same-Sex Relationships  Carol Kuruvilla,RELIGION,530
0.53820693,0.6606565713882446,"Science And Technology Combine In Search For Underwater Resting Place Of WWII MIAs ""Families of MIAs never quit -- they never stop missing the person who's been taken out of their lives,"" says BentProp Project founder Patrick Scannon. Lee Speigel",SCIENCE,744
0.53805095,0.6915391087532043,Astronomers Create First 3D Map Of Hidden Universe  David Freeman,SCIENCE,868
0.5380104,0.7029600739479065,Scientists Create World's Coldest Molecules  Macrina Cooper-White,SCIENCE,482
0.54873395,0.6836598515510559,Rep. Joe Kennedy Picked To Give Democratic Response To Trump's State Of The Union He's expected to speak in defense of working Americans. Mary Papenfuss,POLITICS,976
0.5487534,0.6791795492172241,"Cannabis Activists Get High In Front Of The White House In Dramatic Drug Law Protest A ""green energy"" revolution? Daniel Marans",POLITICS,173
0.54881364,0.6699756383895874,"On the Last Day of Matzah: Zucchini 'Pasta' With Turkey Meatball Each day of this Passover holiday I've posted a gourmet way for Jews to honor the commandment to eat matzah, aka ""the bread of affliction"": eight easy recipes that are friendly to modern tastes and diets, and with a little less added affliction. Today is the last day. Danielle Crittenden Frum, ContributorCreative Director and CEO, Fig Tree & Vine",RELIGION,548
0.54862726,0.6744004487991333,"Why I Can No Longer Support My Former Employer, InterVarsity Christian Fellowship They have drawn the wrong line in the sand. Matthew D. Taylor, ContributorBorn fundamentalist, raised Evangelical, seminary trained, now...",RELIGION,512
0.5381096,0.6908913254737854,WATCH: Scientist Puts ‘Deflategate' Under The Microscope  ,SCIENCE,597
0.5486589,0.6925948262214661,"HuffPost Rise: What You Need To Know On August 2 Welcome to the HuffPost Rise Morning Newsbrief, a short wrap-up of the news to help you start your day. ",POLITICS,708
0.54877734,0.6884657144546509,"Yom Kippur: What About That Other Book? Imagine this: One instant ago, your body had weight and heat and heartbeat.  And then, with one final long breath, all that is truly you rises like carbon bubbles of light, pressed to the ceiling. Carol Orsborn, ContributorCoauthor Spirituality of Age",RELIGION,588
0.54878616,0.6853615641593933,Why Death Is The Liveliest Topic At The Edinburgh Festival Fringe  Jaweed Kaleem,RELIGION,817
0.53806037,0.6902843713760376,"Snail Shells Coil To Right 95 Percent Of The Time, New Study Shows The researchers don't know why sinistrality is so rare underwater, but the most likely explanation, they say, is that unlike Jacqueline Howard",SCIENCE,88
0.53791904,0.7096388936042786,"Elusive Dwarf Galaxy Found Orbiting Our Milky Way It's the fourth largest circling our Milky Way, astronomers say. Jacqueline Howard",SCIENCE,943
0.5487182,0.6730480194091797,"Daily Meditation: Sun-Kissed We all need help maintaining our personal spiritual practice. We hope that these Daily Meditations, prayers and mindful awareness Antonia Blumberg",RELIGION,808
0.5381415,0.6937341094017029,Aliens Might Be Way Bigger Than We Ever Imagined  David Freeman,SCIENCE,797
0.5486642,0.6754725575447083,"The Biggest Nuclear Threat To America? It's Ourselves. The U.S. has been very fortunate not to have nuked itself with multiple hydrogen bombs over the last 70 years. William Astore, ContributorWriter, History Professor, Retired Lieutenant Colonel (USAF)",POLITICS,693
0.53815264,0.6862112879753113,"Ron Miller's Planet Art Shows How Night Sky Would Look If Earth Had Planets Instead Of Moon (PHOTOS) For the eye-popping images below, Ron Miller, former art director for the National Air and Space Museum's Albert Einstein Macrina Cooper-White",SCIENCE,668
0.5487349,0.6892070174217224,"Clergywomen Rising: Study Finds Gender Pay Gap Closes To 7 Cents On The Dollar Women ministers are making dramatic strides in achieving equal pay with male clergy. The gender pay gap shrunk from women David Briggs, ContributorDavid Briggs writes the Ahead of the Trend column on religion ...",RELIGION,878
0.5380343,0.6744216084480286,Missing Comet Lander 'Philae' Finally Located After Long Search The hunt is over! David Freeman,SCIENCE,161
0.5486147,0.6678038239479065,"Bernie Sanders Supporters Unleash Sexist, Nasty Attacks On Nevada's Dem Chair Just listen to the voicemails Roberta Lange has received. Sam Stein",POLITICS,397
0.5487093,0.6759452223777771,"Punishing Without Evidence: The Trump Administration’s Gratuitous Steps To Roll Back Progress Between The United States And Cuba Whoever is responsible for attacks on U.S. Embassy personnel has a clear agenda. We can't let them succeed. Sen. Patrick Leahy, ContributorU.S. Senator, Vermont",POLITICS,501
0.5380376,0.6867333650588989,'Strong Signal' From Another World Might Not Be Aliens After All Signal detected by SETI researchers could have come from someplace much closer to home. Ed Mazza,SCIENCE,772
0.5488012,0.6972687840461731,"SAY IT: People Beg Trump To Clearly Denounce White Supremacy By Sunday, White House officials clarified that he meant to do so, yet there was still no denouncement from Trump himself. Carla Herreria and Marina Fang",POLITICS,466
0.54883397,0.700210690498352,Companies That Challenged Google’s Monopoly See Antitrust Critics’ Firing As A Threat Rivals say a Google-funded think tank's dismissal of Google critics sends an intimidating message. Alexander C. Kaufman,POLITICS,212
0.5485883,0.7008885741233826,"Bill Maher and Howard Stern Are Still Invited to Dinner; RSVP Required  Larry Ross, ContributorPresident of A. Larry Ross Communications",RELIGION,589
0.5487177,0.6905415654182434,"Prayer for Muslim-Jewish Relations We are two American religious communities in such pain from the outburst of extremist violence in France that we not only have forgotten each other. We have forgotten ourselves. Rabbi Joshua Stanton, ContributorRabbi, Millennial, Interfaith Leader",RELIGION,169
0.53827167,0.6611271500587463,Amazing Image Shows Pluto's Frozen Canyons Take a closer look at the planet's impressive landscape. Steven Hoffer,SCIENCE,472
0.54870665,0.6930752396583557,"Why States Are Taking A Fresh Look At Drug-Free Zones The idea behind the “drug-free school zones” was to deter dealers from peddling drugs to children at the height of the crack cocaine epidemic. Teresa Wiltz, Pew's Stateline",POLITICS,613
0.54884744,0.6955652236938477,"White House Approves Supplying Weapons To YPG Fighters In Syria The move comes amid fierce opposition from Turkey. Phil Stewart, Reuters",POLITICS,680
0.5488022,0.6700426936149597,"Sometimes It's Hard to Be a Jew That metal taste in my mouth is back, a nauseating combination of rage, shame and fear. It's been years since I have tasted it -- perhaps not since the last time someone drew a swastika on the whiteboard hanging on my dorm room door. Linda S. Haase, ContributorSenior Associate Vice President of Marketing Communications, t...",RELIGION,575
0.5486535,0.6991596817970276,Pope Francis Leads Thousands In Prayer for Kidnapped Victims Of ISIS  ,RELIGION,295
0.5488303,0.6951325535774231,"Avi Weiss, The Rabble-Rouser Rabbi, Takes Stock After An Activist Career  ",RELIGION,761
0.54867905,0.6847130656242371,Hillsong Church Founder Defends Handling Of Father's Sex Abuse Case  ,RELIGION,902
0.54877275,0.6778712868690491,"'Charlie Hebdo' and Our American Churches Let's not mix religion and politics. We need gifted leadership in both government and religion.  I strongly recommend that the individual members of our Mainline Protestant churches dedicate themselves to becoming the talented and ethical political leaders our country and the world so badly need. William B. Bradshaw, ContributorAuthor",RELIGION,231
0.54883987,0.6794013381004333,Possible Site Of Jesus' Trial Uncovered  ,RELIGION,378
0.54869676,0.6850076913833618,"Will Tax Reform Close The Gaps? As Congress takes up tax code reform, there is one thing we can be sure of. Most of us will not understand what the House William S. Becker, ContributorEnergy & Climate Policy Expert",POLITICS,431
0.548676,0.679435670375824,Biblical Abraham To Be Tried For Child Endangerment In New York  ,RELIGION,334
0.5486567,0.6943050622940063,"Ramadan Reflection Day #6: Bringing Life Back Into Our Work/Life Balance Even though I don't probably do what most people do for a living, I was making the same mistakes that many people make in regards to how they prioritize their careers over themselves. Imam Khalid Latif, ContributorExecutive Director and Chaplain, Islamic Center at New York Un...",RELIGION,243
0.54879135,0.6995137333869934,"Trump Left Nearly 4,000 Applicants For Central American Refugee Program Stranded The current administration has criticized people coming to the border to seek asylum. But it shut down another way some of them could find safety in the U.S. Elise Foley and Roque Planas",POLITICS,822
0.54866177,0.6751769185066223,A Graphic Novel Is In The Works To Show How Science And Faith Can Coexist All it takes is dialogue and an open mind. Antonia Blumberg,RELIGION,71
0.5487674,0.6897982954978943,SXSW Apologizes For Asking U.S. Olympian Ibtihaj Muhammad To Remove Hijab Her ID badge also came with the wrong name printed on it. Peter Andrew Hart,RELIGION,371
0.53816193,0.675586998462677,Does Penis Size Matter?  Cate Matthews,SCIENCE,749
0.54874295,0.6938323974609375,"The Taliban in the Self How many children has our greed killed?  How many children grow up without proper education?  How many children are subjected to the slow deaths of racism, homophobia and sexism?  How many children are dead because of our thirst for guns and violence?  The questions can go on and on. Rev. Jeff Hood, ContributorBaptist Pastor, Theologian and Activist",RELIGION,138
0.54868376,0.6882670521736145,Pope Francis Names Progressive To Replace Conservative Chicago Archbishop  ,RELIGION,277
0.54860085,0.6715301275253296,SC State Rep: I'll Introduce Legislation To Remove Confederate Flag  Braden Goyette,POLITICS,793
0.53817475,0.6822484135627747,"Remains Of Prehistoric Monument Discovered Near Stonehenge ""Everything written previously about the Stonehenge landscape and the ancient monuments within it will need to be re-written."" Lydia O'Connor",SCIENCE,585
0.5378325,0.6790637373924255,"Scientists Can Detect Your Sleeptime Memories Even If You Can’t Trying to learn Spanish while you nap, eh? Bahar Gholipour",SCIENCE,304
0.5487388,0.6836665272712708,The Religious Imagery Stitched Throughout The 2018 Met Gala Some celebrities' nods to the religious theme were obvious. Others needed a closer look. Carol Kuruvilla,RELIGION,282
0.54858243,0.6850817799568176,"Trump Expels 60 Russians, Closes Russian Consulate In Seattle After UK Chemical Attack The order reflects concerns that Russian intelligence activities have been increasingly aggressive. ",POLITICS,14
0.5488499,0.6831902861595154,"Christian Women in Science Celebrate First Year -- And Are Reaching for More! 'I don't have to filter what I say!' Sharon Petzinger, a wildlife biologist who studies birds for the state of New Jersey, said this to me with a light of joy in her eyes. Hannah Ryan, a grad student at the University of Colorado, echoed the sentiment. Lynn Billman, ContributorRetired from the National Renewable Energy Laboratory (NREL)",RELIGION,569
0.54879373,0.6891101598739624,"Trump Asked Comey When Feds Would Say He Wasn't Under Investigation The former FBI director saw it as his job to protect the bureau from ""interferences from a group of people he did not regard as honorable."" Nick Visser",POLITICS,942
0.5486726,0.6695936918258667,REPORT: NSA's Intercepted Data Mostly Not From Intended Targets  ,POLITICS,125
0.54875886,0.6856832504272461,"Where Hope Takes Root Deuteronomy calls us to let our land lie fallow in the seventh year, to break from planting and harvesting, and to let go of debts -- a sabbatical (shmita) year. Is this the summer storm before a season of joy and bounty, happiness and equity? Rabbi Michael Adam Latz, ContributorSenior Rabbi, Shir Tikvah",RELIGION,207
0.53806835,0.6849205493927002,"Higgs Boson Nobel Prize? Scientists Ponder Whether Prize Should Go To One Physicist Or Many The true difficulty with awarding Nobels now is that as the body of scientific knowledge grows, it's getting harder to find ",SCIENCE,400
0.5380913,0.6802689433097839,"How Mood Lighting Is Saving Florida’s Endangered Sea Turtles Sea turtles are faithful—to their nesting beaches, that is. Females of all seven sea turtle species return to the same beach ",SCIENCE,58
0.5486919,0.682681679725647,"Bishops Debate Where Doctrine Ends, Pastoral Practice Begins  ",RELIGION,755
0.5487337,0.6854113340377808,"Reflections on Justice After Ferguson, MO:  When Will Youth of Color Receive the Same Due Process as Officer Darren Wilson? It turns out that justice, like so much of what happens in America, has two faces. Michael Brown's shooting -- and the image of his young black body left lying for hours in the summer sun -- has become a symbol of the many forms of unfairness suffered by youth of color across America. Marsha Levick and Mae C. Quinn, Contributors",POLITICS,954
0.5380851,0.6846493482589722,DISCOVERED: Ancient Forest Fire Locked In Stone  ,SCIENCE,960
0.548614,0.6963695287704468,"Daniel Akaka, First Native Hawaiian In Senate, Dies At 93 The former senator was an advocate for veterans and Native Hawaiians. Antonia Blumberg",POLITICS,636
0.5487273,0.6841185688972473,This Woman Spent 40 Years Thinking She'd Lost Her Dad's Special Bible  Carol Kuruvilla,RELIGION,886
0.5380581,0.6731961369514465,"'Arrogant' King's 2,100-Year-Old Mausoleum Discovered  ",SCIENCE,863
0.54860663,0.667896568775177,"Hey, Mick Mulvaney: Let Me Help You Justify Budgeting For The Arts The arts provide truth. The arts provide guides through complex issues. Domenick Scudera, ContributorProfessor of Theater, Ursinus College",POLITICS,774
0.54880285,0.6834726333618164,"Bible, Baltimore and Beyond To paraphrase the Stark words from Game of Thrones, summer is coming. Ferguson and Baltimore are likely to be the beginning of a series of (looking for a neutral term here) conflicts. Thus, it behooves us to try to think about the recent events in Baltimore in clearheaded, non-partisan ways. Howard J. Curzer, ContributorProfessor of Philosophy, Texas Tech University",RELIGION,833
0.5381803,0.6756680607795715,Japan's Asteroid-Blasting 'Space Cannon' Aces Key Test Plans call for the spacecraft to rendezvous with asteroid 1993JU in 2018. The space cannon will separate from the main spacecraft Meredith Bennett-Smith,SCIENCE,573
0.5486904,0.6855345368385315,Why We Need Righteous Anger Now More Than Ever Seven faith leaders meditate on racism and righteous anger. Carol Kuruvilla,RELIGION,713
0.53808177,0.6805270314216614,"Martin Gardner -- The Best Friend Mathematics Ever Had What do L. Ron Hubbard, H.G. Wells, G.K. Chesterton, Lord Dunsany, Alice in Wonderland, M.C. Escher, John H. Conway, Roger Penrose and Oprah Winfrey have in common? The same thing as Isaac Asimov, Vladimir Nabokov, and Salvador Dali. Colm Mulcahy, Contributor
Professor of Mathematics, Spelman College",SCIENCE,5
0.5485555,0.6747538447380066,"RNC Ripped, Ridiculed Over Presidential Debate Ban Threat “Republicans can’t win a fair fight and they know it,"" responded DNC Chair Jaime Harrison. Lee Moran",POLITICS,795
0.54866356,0.6836783289909363,"Will Arnold Schwarzenegger Run For The Senate To Battle Donald Trump? The Guvernator may be eyeing Feinstein's seat in 2018, Politico reports. Mary Papenfuss",POLITICS,478
0.53809154,0.6841458678245544,"Stephen Hawking's 'Big Ideas' Explained In Cartoon Form (VIDEO) ""I suppose the incredible thing is that he came up with all these profound, provocative insights without the convenience Sarah Barness",SCIENCE,457
0.5488553,0.6901291608810425,Crossing The Line: Trump Made Unwelcome Advances Towards Women He Employed Donald J. Trump had barely met Rowanne Brewer Lane when he asked her to change out of her clothes. ,POLITICS,135
0.5487549,0.6775191426277161,"Friday Talking Points -- Pardon Me? We awoke to the breaking news that spinmeister Sean Spicer is out, and Sarah Huckabee Sanders is in as White House press Chris Weigant, ContributorChris Weigant is a political commentator.",POLITICS,939
0.5487771,0.691883385181427,Ruth Bader Ginsburg Returns To Work At The Supreme Court The Supreme Court associate justice had been working from home after receiving treatment for cancer. Marina Fang,POLITICS,474
0.5488249,0.6778923869132996,Kanye West Presidential Announcement Leads To PAC Launch #Kanye2020 ,POLITICS,312
0.54873276,0.6878678202629089,"4 Simple Ways To Stay Grounded And Stress-Free During The Holidays Vlogger Martin Sosa, from PeakYourMind, shares tips for staying mindful during this busy time. Carol Kuruvilla",RELIGION,860
0.5487982,0.6778036952018738,"Man Between God and the Devil: Martin Luther and the Reclamation of Halloween What if I looked at on this Reformation Day Oberman's critique in light of Halloween how would Luther speak today in that reclamation? What would a reclaimed Halloween express? Reverend William E. Flippin, Jr., ContributorChurch Planting/Grassroots Strategist/Ecumenist",RELIGION,255
0.548778,0.6907103657722473,"Chuck Grassley Blocks Judicial Nominees, Then Says GOP Is Doing A Great Job Confirming Them ""Put that in your pipe and smoke it."" Jennifer Bendery",POLITICS,638
0.54865,0.7048129439353943,"Sacred Earth: Pope Francis and Bonna Devora Haberman The Jewish world lost one of our greatest voices for feminism and for a just Zionism this week, Rabbi Bonna Devora Haberman​. She was a founder of Women of the Wall, an activist and scholar, and co-director of YTheater, a Israeli Jewish and Palestinian theater company in Jerusalem. Rabbi David Seidenberg, ContributorCreator, NeoHasid.org; author, Kabbalah and Ecology:God's Imag...",RELIGION,274
0.54885924,0.669990599155426,Jerusalem Churches Take On Hate Graffiti  ,RELIGION,181
0.5378901,0.7105188369750977,"Astronaut Builds LEGO Space Station Inside Real One The LEGO station's time fully assembled was short lived however. Due to the flammability hazards, the toy bricks could only ",SCIENCE,913
0.53796434,0.6895895004272461,Professor Sees Major Problem With 21-Day Ebola Quarantine  David Freeman,SCIENCE,267
0.53782684,0.704351544380188,'White Noise' For Your Nose Cancels Out Nasty Odors  Jacqueline Howard,SCIENCE,704
0.54874384,0.6982253193855286,"Why This Muslim-American Couple Invited Strangers To Ask Them Anything ""We wanted to replace the trauma and terror with love by way of doughnuts, coffee, flowers and good conversations."" Carol Kuruvilla",RELIGION,258
0.54878736,0.6800184845924377,"Satanic Temple Religious Challenge To Missouri Abortion Law Heads To Court ""Mary Doe"" argues that the law is based on a religious ideology contrary to her own. Mary Papenfuss",RELIGION,635
0.53800726,0.6952820420265198,Americans Aren't Sure If Trying To Contact Aliens Is Such A Great Idea  Emily Swanson,SCIENCE,407
0.54870075,0.6746578812599182,"Why The Democratic Party's Move Against Bernie Sanders Could Backfire He apologized to his supporters and to Clinton, but the party might be sorry later. Samantha Lachman and Ryan Grim",POLITICS,92
0.5485853,0.6805537939071655,"Trump Stokes Feud With 'Liddle Bob Corker' Trump claimed the powerful GOP senator ""was made to sound a fool"" for harshly criticizing the president. Marina Fang",POLITICS,317
0.5487101,0.6926379799842834,Donald Trump Loved To Cite The Nonpartisan Agency His Aides Are Now Discrediting The Congressional Budget Office's projection about the Republican health care bill is expected this week. Igor Bobic,POLITICS,374
0.54861003,0.7021303772926331,Prominent Evangelical Author Of 'Left Behind' Series Dies At 90 Tim LaHaye is revered by Christian audiences for his popular novels about the end of times. ,RELIGION,458
0.54876405,0.6841647028923035,"The Pope and the Politics of Hope Pope Francis' encyclical on climate change, Laudato Si, is a bold and brilliant challenge to business as usual. Already, conservatives and liberals alike have mounted rebuttals in ways that illustrate the limits of their own ideologies. Harry Boyte, ContributorSenior Scholar in Public Work Philosophy, Sabo Center for Demo...",RELIGION,989
0.54861313,0.6768200993537903,Are President Trump's Supporters Embarrassed To Tell Pollsters They Like Him? A new study tests the differences between online and phone surveys -- and finds little evidence of an effect. Ariel Edwards-Levy and Grace Sparks,POLITICS,61
0.5486521,0.6757707595825195,"Paul LePage May Skip State Of The State Address Amid Talk Of Impeachment ""I'll send them a letter and we'll call it a day."" Amanda Terkel",POLITICS,544
0.54866797,0.6921069025993347,Martin Scorsese To Direct Movie About Jesuit Missionaries  ,RELIGION,80
0.5486781,0.6883999705314636,"James Comey 'Sure' Russia Probe Will Look Into Potential Trump Obstruction Of Justice Special counsel Robert Mueller is looking into it, the former FBI director believes. Marina Fang",POLITICS,756
0.54873914,0.683552086353302,"Rhode Island Latest State Poised To End Veterans' Homelessness ""It's hard for a person who is homeless to have dignity."" MICHELLE R. SMITH, AP",POLITICS,77
0.54866856,0.690061628818512,Pope Francis Asks Forgiveness For Church's Persecution Of Waldensians  ,RELIGION,198
0.53810126,0.6983062028884888,"Parasitic Worm VIDEO Shows Huge Nematode Emerging From Dead Spider Host, Biologist Says When YouTube user Brent Askwith saw a freakishly large worm slither out of a spider he had just killed, he recorded the ghoulish Jacqueline Howard",SCIENCE,765
0.53791326,0.6870765089988708,This Video Shows Exactly How Much Sugar Could Kill You Plus other deadly tidbits. Dominique Mosbergen,SCIENCE,293
0.5379544,0.7044693827629089,"Watch A Year Flash Before Your Eyes From 1 Million Miles Away Guys, that's our whole world. Chris D'Angelo",SCIENCE,929
0.5485881,0.6666160225868225,Donald Trump’s Years Of Violent Rhetoric Laid Bare In Damning Supercut Trump's chilling comments are dubbed over footage of U.S. Capitol rioters in the MSNBC montage. Lee Moran,POLITICS,49
0.5380091,0.6779822707176208,"Alien Contact Is Still 1,500 Years Away, Cornell Researchers Say But scientists searching for ETs aren't waiting around. Lee Speigel",SCIENCE,66
0.54877466,0.6837119460105896,Congressman Investigated By Feds Now Gets Paid By Feds To Lobby Congress  Michael McAuliff,POLITICS,612
0.5379781,0.677872359752655,"Hubble Captures Stunning Image Of Blue 'Bubble' In Deep Space The gas cloud circles a star some 30,000 light-years from Earth. Lee Moran",SCIENCE,340
0.54865384,0.6939124464988708,The Senate Is About To Anger Vulture Funds And Help Puerto Rico A bill passed Wednesday that will help the island restructure its $70 billion in debt. Laura Barrón-López,POLITICS,735
0.53800654,0.6780490279197693,"Bill Nye: Debate Over Evolution In Texas Schools Is Jeopardizing Our Future So what can parents across the U.S. do to make sure their kids' scientific education isn't being stunted? ""This textbook ",SCIENCE,177
0.5487007,0.6811469197273254,"Feuding Chelsea Clinton And Kellyanne Conway Go At It On Twitter Trump's counselor snaps back at the former first daughter over her dig about the ""Bowling Green massacre."" Mary Papenfuss",POLITICS,656
0.54868895,0.6856006383895874,"Tim Kaine Reaches Out To Mormons With Stories Of His Own Mission Work With a third-party candidate rising in the ranks in Utah, Tim Kaine appeals directly to Mormons in a new op-ed. Carol Kuruvilla",RELIGION,96
0.5488065,0.6807231903076172,"What The Pope And Thousands of Pagans Have In Common The causes of our environmental crisis are more complex than any single religion. We can neither vilify Christianity, nor idealize ancient pagan religions. John Halstead, ContributorActivist, Blogger,  Editor of ""Godless Paganism""",RELIGION,370
0.54866815,0.6862288117408752,"Presbyterian General Assembly Biennial Meeting: My Message on Israel and Palestine The sustainability of Israel as a homeland for the Jewish people has always been dependent on its ability to deliver justice to the Palestinians. We learned in South Africa that the only way to end apartheid peacefully was to force the powerful to the table through economic pressure. Desmond Tutu, ContributorArchbishop Emeritus of Cape Town",RELIGION,56
0.5379114,0.6928561329841614,These Spectacular Nature Photos 'Evoke A Sense Of Time & Origins' Prepare to be filled with awe. Jacqueline Howard,SCIENCE,107
