index,text,label,beta_shapley,loo
47,"If The Creeks Don't Rise  Jonathan Richards, ContributorCartoonist",POLITICS,-6.54627637777529e-05,0.03277728107268579
198,Women And Minorities More Likely Than Ever To Be Your Boss But they still lag behind despite 50 years of progress. Christina Wilkie,POLITICS,-8.401821627346675e-05,-0.004719648238748486
103,"Hillary Clinton Will Be Nominated Because More Democrats Are Voting For Her It’s an emblematically annoying ending to the Democratic campaign, one that reflects both the acrimony between Hillary Clinton ",POLITICS,-9.952167109132854e-05,-0.013660222277206091
143,"Guantanamo Prison Closing Plan Means New Obama-Congress Battle President Barack Obama’s plan to close the U.S. military prison at Guantanamo Bay, Cuba, would bring as many as 64 of the ",POLITICS,-0.00011470673967767846,-0.0022680744522883267
177,"Third Poll Shows Sanders Leading Clinton In New Hampshire, Competitive In Iowa Sanders is 9 points ahead of Clinton in New Hampshire and trails by 11 points in Iowa. Janie Velencia",POLITICS,-0.00012453030149330423,0.022978102766339104
132,Every Single Chilean Bishop Offers To Resign Over Country's Sex Abuse Scandal It's the first time all the bishops in one country have offered to step down over the church's sex abuse scandal. Carol Kuruvilla,RELIGION,-0.00016267784585317883,0.00797604967729143
217,Progressives Still Don't Like The Puerto Rico Bill Time is running out for the beleaguered island. Laura Barrón-López and Daniel Marans,POLITICS,-0.00017004103945759966,-0.010139061360805168
201,Secretary Of State Nominee Mike Pompeo Says He Continues To Oppose Gay Marriage Cory Booker grilled the CIA director about his views on gays and Muslims. Igor Bobic,POLITICS,-0.00017902368868781443,0.011613196398001568
129,The Day Trump Truly Became President Of Alaska's Charred Remains At least those coal jobs are coming back... Eliot Nelson and Jeffrey Young,POLITICS,-0.0001820905931751191,0.0017410192248523693
79,"Brutal Super PAC Ad Hits Donald Trump For Mocking Reporter With Disability ""When I saw Donald Trump mock someone with a disability, it showed me his soul, it showed me his heart."" Igor Bobic",POLITICS,-0.00020198639177765407,-0.005748290415615365
120,"Ted Cruz Gets Booed Over Gay Marriage Comments On 'The Late Show' ""Guys, however you feel, he's my guest, so please don't boo him,"" Colbert said. Ashley Alman",POLITICS,-0.00021065499264065458,-0.006810986438829547
61,"My Conversation With Chris Darden: 'The Gloves Were a Hail Mary' It has been 22 years and Darden says he is still paying the price. Jim Moret, ContributorChief Correspondent, Inside Edition; Author and Attorney",POLITICS,-0.00022507280339114226,0.010697223745850193
46,"Watch 1998 Rudy Giuliani Completely Torpedo 2018 Rudy Giuliani's Trump Arguments “You gotta do it. I’m mean, you don’t have a choice.” Ed Mazza",POLITICS,-0.00023300586017872894,0.015217486620489717
123,You Need To Know About The Life of Pittsburgh Steelers Chairman Dan Rooney How can Democrats get Steeler Country voters back? They could start by learning Rooney values. Howard Fineman,POLITICS,-0.00023673419041480594,-0.0054001922497946
64,"We Are Two Emotional Nations at War This post first appeared at BillMoyers.com The cliché of the decade is that America consists of two nations which don’t like Todd Gitlin, ContributorWriter, sociologist, columnist for BillMoyers.com, professor a...",POLITICS,-0.0003429027107708833,0.007983976519263747
216,Trump Administration To End Immigration Protections For Haitians The U.S. will end the special status in July 2019. ,POLITICS,-0.0003467129148478965,-0.0001924365386116178
87,Maxine Waters Tears Into Donald Trump: The ‘Most Despicable Human Being' “I don’t know when Americans are going to tire of this lying man.” Lee Moran,POLITICS,-0.00037036758882001025,-0.01467719063902323
107,The RNC Will Support Roy Moore After Pulling Funding Over Misconduct Allegations The move follows an endorsement from President Donald Trump. Nick Visser,POLITICS,-0.0003738775121375747,-0.01627796378062918
94,Hear What These Trump Swag Sellers Really Think Of The Presidential Candidate Not every vendor is a true Trump fan. Rahel Gebreyes,POLITICS,-0.00042828191988950563,-0.007263398211282024
170,"Is This Who We Want Driving Our Democracy? With the voices of everyday Americans increasingly being drowned out by the likes of the Koch brothers, fixing our democracy can't wait. Minister Leslie Watson Malachi, ContributorDirector of African American Religious Affairs, People For the...",POLITICS,-0.0004344026969285307,0.010890353554677545
63,"Police Escape Charges In 96 Percent Of Civil Rights Cases: Report Between 1995 and 2015, prosecutors turned down 12,703 potential civil rights violations out of 13,233 total complaints. Joseph Ax, Reuters",POLITICS,-0.0005303493500130321,0.021334598324053877
133,"Khizr Khan Was Right: Donald Trump Should Walk Around Arlington National Cemetery Or at the very least, watch this video. Elise Foley, Arthur Delaney, and Liz Adetiba",POLITICS,-0.0005797689748131881,0.0063150476304200676
110,"GOP Rep. Fred Upton, Who Voted To Impeach Trump, Announces Retirement The longtime Michigan congressman said he won't seek another term. Liz Skalka",POLITICS,-0.00060853904473787,-0.011486418043604896
230,Hundreds Of Thousands Of Protesters Welcome Donald Trump To Washington Pussy power! Amanda Terkel,POLITICS,-0.0006158141665906519,0.013688287888963258
139,Donald Trump With A Cockney Accent Sounds Even More Menacing English actor Peter Serafinowicz makes him seem like an East London gangster. Lee Moran,POLITICS,-0.0006498276130851278,-0.012947775066077638
67,"Donald Trump's Ego Undermines The GOP Tax Agenda The president feuds with members of his own party, who wish he would leave the tax details to them. Arthur Delaney",POLITICS,-0.0006785565611001793,-0.003012019189040205
182,These Cringe-Worthy Stories Show It Can Be Hard For Women In Science  Macrina Cooper-White,SCIENCE,-0.0006905344165127351,-0.0026017361545850326
105,"Some Prosecutors Are Erasing Old Weed Convictions. Why Isn't Yours? “Laws and public opinion are evolving, but past convictions for marijuana-related offenses can still haunt someone.” Matt Ferner",POLITICS,-0.0006959483230333026,-0.007810868813315164
93,"A Law with Teeth: The Reason I Won't Live Outside the U.S. I've lived all over the place, and traveled past that. And while I deeply love the countries that raised me (namely, Fiji and Japan), I don't think I will ever live outside the United States again for any great length of time. The Americans with Disabilities Act (ADA) is why. Meriah Nichols, ContributorHumboldt Housewife with 3 kids, a yurt, a camera and a lot of ...",POLITICS,-0.000698123644049739,-0.020783256314899856
192,"Trump Accuses Pence Aide Jennifer Williams Of 'Presidential Attack' Williams testified in the impeachment probe that Trump's July phone call with the Ukrainian president was ""unusual and inappropriate."" Amy Russo",POLITICS,-0.0007387754808035121,-0.01376707288211021
225,"Listen To This Catholic Priest Poke Holes In Trump's 'America First' Climate Plan ""Policies that fail to protect our planet are not only against Catholic teaching but are also immoral.” Carol Kuruvilla",POLITICS,-0.0007524289076189716,-0.006001768280504305
141,"That Giant Sucking Sound Is Bipartisanship This is and should not be presented as a vote for or against the president.  It is simply an enormously complex and complicated set of global trade policies that rightfully deserve careful discussion and thoughtful debate. Lance Simmens, ContributorAuthor, ""Fracktured"", ""The Evolution of a Revolution"", Politic...",POLITICS,-0.000831155749119001,0.001308209177162123
238,"James Comey, Legal Moralist Or Self-Serving Unconscionable Fool? Who is FBI Director James Comey kidding when he agonizes over what he wrought after sending to congressional leaders an almost Michael Russnow, ContributorProfessional screenwriter, actor, former U.S. Senate aide and ...",POLITICS,-0.0008508282501063974,0.0031613696070043606
178,"America’s Wars: Business As Usual U.S. wars and conflicts across the Greater Middle East are being expanded and escalated. Tom Engelhardt, ContributorEditor, TomDispatch.com",POLITICS,-0.0008764086242894264,0.013296012988330386
165,"Despite Bans, Ticket-Buying Bots Still Snag The Best Seats Savvy bots have been snatching tickets from would-be concertgoers. Lawmakers have taken action to ban bots, but the laws are seldom enforced. Stateline, Editorial Partner",POLITICS,-0.0008962573754544999,-0.007067375371060669
83,"It Looks Like Nothing Will Stop Ferguson From Prosecuting Protesters ""That's up to the prosecutor,"" the mayor said. Mariah Stewart",POLITICS,-0.0008989422509148807,-0.01113615528105355
95,"Running From Obama, Mary Landrieu Embraces Hillary Clinton  Matt Sledge",POLITICS,-0.0009017766004863301,-0.012700031745628448
153,"Natural Ball Lightning Recorded By Scientists For First Time Ever (VIDEO) Using spectrographs to observe the storm, the researchers discovered that elements found in the local soil -- silicon, iron Sara Gates",SCIENCE,-0.0009541606694685339,-0.009651150962234845
62,5 Ways Obama's Successor Could Undermine His New Climate Rules The new regulations depend on the next president to enforce them. Jonathan Cohn,POLITICS,-0.000957307005273016,0.004893923537014677
224,Here's What Hillary Clinton Said About Obama's Supreme Court Pick It's her strongest signal yet that she might not renominate Merrick Garland to the high court. Cristian Farias,POLITICS,-0.0009676703685319542,-0.0015669186491095166
10,"Early Voting Picking Up Steam Iowa remains ground zero for the fight for the Senate, and for early voting mobilization activities. As of Friday, 119,141 Iowans had voted in the 2014 general election, representing 10.5 percent of the total vote in 2010. Michael P. McDonald, ContributorAssociate Professor, University of Florida",POLITICS,-0.0010043532495440767,0.0002447132993502188
39,"When Human Rights Defenders Continue Their Work From Prison Repressive regimes think if they shut human right defenders in jail they will put and end to their work. They are wrong. A Brian Dooley, ContributorSenior Advisor, Human Rights First",POLITICS,-0.001028938891710681,0.0031649456087591843
117,"Daily Meditation: Enlightened We all need help maintaining our personal spiritual practice. We hope that these Daily Meditations, prayers and mindful awareness Antonia Blumberg",RELIGION,-0.0010447856597979267,-0.008787150494725782
157,"HuffPost Rise: What You Need To Know On January 25 Welcome to the HuffPost Rise Morning Newsbrief, a short wrap-up of the news to help you start your day. ",POLITICS,-0.0010670977452134957,-0.005401017818921217
113,"Most Of Trump's Voters Don't Think He's Changed Since Taking Office The president's base remains solidly behind him, although their fervency may be slightly cooled. Ariel Edwards-Levy and Grace Sparks",POLITICS,-0.0010800146040553862,-0.007975043964558892
124,"Judge Compares Trans Student’s Case To America’s Greatest Civil Rights Battles The case of Gavin Grimm ""is about much more than bathrooms."" Cristian Farias",POLITICS,-0.0010901621200256465,0.0005923909570504371
149,"Read President Obama's Dedication At America's First National Museum For Black History ""Perhaps it can help a white visitor understand the pain and anger of demonstrators in places like Tulsa and Charlotte."" Sam Levine",POLITICS,-0.001113627267949898,-0.0017571834623641425
26,"Nuclear Extension: US and Iran's Domestic Politics The seven months extension of the nuclear negotiations between the six world power and Iran will likely lead to a more complicated process as well as negative consequences when it comes to domestic politics and reaching a final nuclear deal. Dr. Majid Rafizadeh, ContributorPresident of the International American Council",POLITICS,-0.0011401726518073727,-0.004389242389277681
51,"The Unquenchable and Endless Thirst for War --  Thomas Paine Warns the NeoCons Are Coming... Again! Enter Thomas Paine, the one truly radical Founding Father, who was fighting for that soul of America. He was also the man who inspired a long and bloody war through his words in Common Sense and American Crisis, words often quoted by Neocons. Ian Ruskin, ContributorDirector of The Harry Bridges Project and The Life of Thomas P...",POLITICS,-0.0011904562622147717,0.006233373964356359
171,"GOP-Led House Ignores Dems' Sit-In, Approves $1.1 Billion To Fight Zika The move short-changes President Barack Obama's $1.9 billion funding request. Susan Cornwell, Reuters",POLITICS,-0.0012854125419845125,0.010532813865090251
206,"NAACP Cites Trump’s Reported ‘Shithole’ Comment In Lawsuit To Protect Haitians The administration's “true motive"" for canceling protection for Haitians in the U.S. ""reflects racial discrimination,” the federal suit says. Roque Planas",POLITICS,-0.0013466216251337513,0.00884404452823856
55,Charlottesville Street Renamed In Honor Of Heather Heyer The 32-year-old was killed while protesting a white supremacist rally. Jenna Amatulli,POLITICS,-0.0013477023485774639,0.0016989909066885689
74,"Greta Thunberg Chides Amy Coney Barrett For Her Weak Stance On Climate Change The teenage activist argued that like gravity, climate change was a fact of life -- not something to have ""views"" on. Jeremy Blum",POLITICS,-0.0013739364985858587,-0.0034800811128297138
57,"GOP Congressman-Elect Praises Maskless Trump Supporters: 'This Is A Phony Pandemic' Bob Good, who is slated to represent Virginia’s 5th Congressional District, praised a crowd of maskless pro-Trump rally-goers as a ""group of people that gets it."" Dominique Mosbergen",POLITICS,-0.0013867959789954064,0.004807753377853385
222,"The ‘Pledge’ That Saddled Republicans With Trump Scared of a third-party run, the GOP instead wound up with Trump as nominee. S.V. Date",POLITICS,-0.0014419493206716447,0.0009430112509697941
156,"Yankee Doodle Polling: Public Opinion on Patriotism Public opinion polls confirm what foreign observers have often noted: Americans are a very patriotic people. But what does patriotism mean to the U.S. public, and how tightly is the ideal bound to its symbols? Kathleen Weldon, ContributorDirector of Communications for the Roper Center for Public Opi...",POLITICS,-0.0014921474614544331,0.00722331613327426
99,"U.S. Formally Accuses Russia Of Cyber Attacks Against Democratic Party Groups By Jonathan Landay and Mark Hosenball WASHINGTON (Reuters) - The U.S. government on Friday formally accused Russia of a campaign Jonathan Landay and Mark Hosenball, Reuters",POLITICS,-0.001561424767276386,-0.00891121289078084
13,"Is Bernie Sanders Too Radical for America? Now that Bernie Sanders is rapidly climbing in the polls and attracting huge audiences to his campaign events, his opponents are starting to attack him for being too radical. After all, Sanders describes himself as a democratic socialist. Peter Dreier, ContributorE.P. Clapp Distinguished Professor of Politics, Occidental Col...",POLITICS,-0.0015987884075140974,-0.012462420815237685
175,A Whopping $12 Billion Is Needed To Upgrade National Parks Making sure the Jefferson Memorial doesn’t sink into the Tidal Basin seems like a great idea. ,POLITICS,-0.0016545928115384609,0.018028790050331756
147,"See Photos From The State Dinner For Nordic Leaders David Letterman, Aziz Ansari, Janelle Monáe and Demi Lovato were all in attendance. Sam Levine",POLITICS,-0.0016963275537941645,0.0036004556786919384
50,"Politicians React To Supreme Court Justice Antonin Scalia's Death Sen. Ted Cruz (R-Texas) called Scalia ""one of the greatest Justices in history."" Paige Lavender",POLITICS,-0.0017276030645500147,0.007518181584937611
150,"Count On Life Expectancy Plummeting If We Stick To Same Old Way Of Treating Opioid Addiction I have spent the last two decades responding to the addiction crisis. Chris Hassan, ContributorCEO, Soft Landing Recovery",POLITICS,-0.0017454449395032732,0.0003841090776465772
174,"Ronald Reagan's Daughter Has Something To Say About Trump's Second Amendment Comments ""Yes, Mr. Trump, words matter."" Paige Lavender",POLITICS,-0.001755555273237112,0.015703704348305703
138,Jerusalem Churches Take On Hate Graffiti  ,RELIGION,-0.0018442298532710736,-0.015996554170909283
158,Tillerson Orders U.S. Embassies To Identify Population Groups For Tougher Visa Screening He's also demanded “mandatory social media checks” for all applicants who have ever been in ISIS-controlled territory. ,POLITICS,-0.0019227299792284375,0.00017734756796156104
86,Ilhan Omar Says Her Election To Congress Is 'A Real Rejection' Of Religious Bigotry The Muslim congresswoman-elect will be the first hijab-wearing member of the House. Alanna Vagianos,POLITICS,-0.0019578003562562125,-0.008728633371121286
210,Forecaster: Dems Favored To Retake Senate If Trump Or Cruz Is Nominee With Donald Trump and Texas Sen. Ted Cruz seemingly positioned to fight it out for the Republican presidential nomination ,POLITICS,-0.0019638361191657927,0.003332126838808902
111,There's At Least One Scenario In Which Bernie Sanders Is Electable And Hillary Clinton Isn't Sanders could prevail in a financial catastrophe -- and that possibility isn't completely far-fetched. Ryan Grim and Jason Linkins,POLITICS,-0.0020478247089738386,-0.016060089232492913
9,"Why The Donald Deals With Democrats On Debt Ceiling And DACA Trump has found that people like “the art of the deal” when it resolves political gridlock. John A. Tures, ContributorProfessor of Political Science, LaGrange College",POLITICS,-0.0021803175887148314,0.0018799553820437187
161,"Senior White House Adviser Once Said 'True' Muslims Can't 'Coexist' With 'Other Faiths' Frank Wuco, who used to role-play as a fictional ""jihadist"" during his work as a security consultant, has a long history of anti-Muslim animus. Christopher Mathias",POLITICS,-0.0021822979431995126,-0.004649490449935956
104,Bernie Sanders Says Debbie Wasserman Schultz Will Be Gone From DNC If He's President He also endorsed her primary challenger. Sam Levine,POLITICS,-0.0022906363143189268,-0.0086699038929553
223,"Flailing Trump Suggests Hillary Clinton May Have Cheated On Husband “I don’t even think she’s loyal to Bill, to tell you the truth."" ",POLITICS,-0.002368174812186999,-0.0030895880917227725
115,Pope Francis Calls Assisted Suicide 'A Sin Against God'  ,RELIGION,-0.0023703879344457845,-0.01507705081447619
60,"What's The Difference Between Paul Ryan And John Boehner? It's the beard, right? It's totally the beard. Matt Fuller",POLITICS,-0.0024041173659572145,-0.003740060691310554
19,"How Serious Is The Threat Of A Conflict With North Korea? I have been asked by many people over the last few days what I thought were the risks of nuclear war on the Korean Peninsula Emanuel Pastreich, ContributorDirector of the Asia Institute",POLITICS,-0.0026020533529850687,-0.014875082710559873
190,"Chuck Schumer Still Talks To Trump. But He Doesn't See A Detente Coming. The Senate minority leader says the president has blown opportunities to work with Democrats. Now, the chance for bipartisan cooperation is dimming. Sam Stein",POLITICS,-0.0026023135024655247,-0.01185969120569319
21,"Why Doesn't Mayor De Blasio Like Roommates? The Mayor has announced his ten year, five borough plan to increase the supply of affordable housing in New York - but it appears he's down on the single biggest supply of affordable accommodation the city has to offer, apartment sharing. Why? Matt Hutchinson, ContributorMatt Hutchinson, director of flat and house share site, SpareR...",POLITICS,-0.0027021520083489394,-0.005157803826755347
30,"10 Questions About The 2016 Race No One Can Answer Least of all, us. Lauren Weber, Jason Linkins, and Howard Fineman",POLITICS,-0.0027484434333092922,-0.0025543574231865485
179,"Clinton Offered A Nuanced Answer On Obamacare; Trump Offered Policy Word Salad The differences between the candidates, in one exchange. Jonathan Cohn",POLITICS,-0.0028678370151267014,0.006046761786731691
35,"Creation Of Trump TV Shows The Importance Of Mainstream Media Evidently, President Trump just wants to hear positive news about himself. Recent news reports indicate that Trump is given Larry Atkins, ContributorJournalist, Professor, Lawyer, Author of Skewed: A Critical Th...",POLITICS,-0.00292947334109622,0.009947093152271325
122,Elizabeth Warren Slams 'Bizarre' Glass-Steagall Statements From Trump's Treasury Secretary “This is like something straight out of George Orwell.” Paul Blumenthal and Ben Walsh,POLITICS,-0.0029637425827916133,-0.0022006870289037472
89,"Watch: Maya Angelou on Facing Evil I revisit a 1988 documentary in which Angelou and I attended a conference on ""Facing Evil,"" held in the Hill Country of central Texas. Evil was a topic about which Angelou, the victim of childhood rape and virulent racism, had a lot to say. Bill Moyers, ContributorManaging Editor, Moyers & Company",POLITICS,-0.0029763673519379117,-0.021745920182413114
58,Sioux Leader To Trump: 'Leave The Office You Bought And Take Your Swamp Things With You' Harold Frazier said Trump should also apologize to the nation for his Pocahontas remarks. Hayley Miller,POLITICS,-0.0029764667551094824,0.010156168899154716
205,The Fight Between Sanders And Clinton Isn't A Purity Test. It's A Genuine Divide Over Gender And Corporate Power. Elizabeth Warren lit the fuse. Zach Carter,POLITICS,-0.0030362127045645416,0.015657059668167328
172,Hillary Clinton's Nomination Brings America To The Brink Of Modernity But the last step is up to her. Jason Linkins,POLITICS,-0.0032459924416282523,0.021691106563779983
186,"Sunday Show Hosts Hit Back On Trump Administration's Lies ""Alternative facts are not facts, they’re falsehoods."" Amanda Terkel",POLITICS,-0.003709523598461636,0.01601516944554987
12,Bernie Sanders Calls Out Media For Not Covering Obama's Trade Deal  Andrew Hart,POLITICS,-0.0038271836181735233,-0.010947216479134048
231,"Every Time Chris Cillizza Has Said 'Bigly' On Twitter The CNN commentator thinks it's a very, very, very, very funny word. Ashley Feinberg",POLITICS,-0.0038687145242231025,0.011887860410393969
162,Share Your Election Confessions This is an NBC News experiment. We want to hear your election confession. Tell us what you really think without revealing ,POLITICS,-0.00389229712850745,-0.0002689642794245217
131,"Top Republicans may skip GOP convention Washington (CNN) - A number of high-profile Republicans, fearful of a potential melee in Cleveland this summer, are considering ",POLITICS,-0.0039039237714894623,-0.004873640460602402
207,"GOP Lawmakers To Trump: We Can Still Work With Democrats Sen. Lindsey Graham urged the president to ""rise above"" Democratic calls for impeachment and work to find common ground. Igor Bobic",POLITICS,-0.0039156375363171006,0.004870048778623126
84,"Netanyahu Intensifies Criticism Of The Obama Administration, Thanks Trump This kind of animosity toward a U.S. president is ""certainly unprecedented,"" an Israeli analyst says. Daniel Marans",POLITICS,-0.003994208702526116,-0.01178196076648852
119,"Train Carrying GOP Members Of Congress Collides With Truck One person from the garbage truck was pronounced dead. Matt Fuller, Marina Fang, and Ryan Grenoble",POLITICS,-0.00409453392951625,-0.007986596353423858
166,"Justice Scalia Versus 'Liberty' Scalia has identified himself as a ""faint-hearted originalist."" Nowhere is his faint-heartedness more evident than in his refusal to seriously consider whether and to what extent the Constitution protects unenumerated rights. Evan Bernick, ContributorAssistant Director at the Institute for Justice",POLITICS,-0.004101514310254255,-0.00419333474491812
37,"EPA, California Probing Volkswagen For Clean Air Violations The automaker is being investigated for producing vehicles that can ""cheat"" in emissions tests. Laura Barrón-López",POLITICS,-0.004274034079767445,0.004543706122007496
134,'Infant' Alien Planet Discovery Shakes Up Ideas About How Worlds Form Astronomers say 'K2-33b' is just 5 million to 10 million years old. David Freeman,SCIENCE,-0.004720723189318808,0.02097184476334152
71,Pope Francis To Visit U.S. Prison Housing Ex-Church Official PHILADELPHIA (AP) - A prison that Pope Francis plans to visit during his U.S. trip houses a former church official jailed ,RELIGION,-0.0053891653886799845,-0.007762923300068614
80,"Speak Up For Health Care: It's Personal Someone's mom needs cancer medicine. Someone else's baby will die without health care. The Rev. Jacqueline J. Lewis, Ph.D., ContributorSenior Minister, Middle Collegiate Church",RELIGION,-0.005792933925977617,-0.008305340943914385
202,"This Father's Day, Let's Ensure All Parents Have Access To Paid Family Leave I'm proud to be a Senator, but I'm even prouder to be a dad. This Father's Day, let's embrace true family values and push for fair, inclusive family leave that will make our economy work better for everyone. Sen. Jeff Merkley, ContributorUS Senator from Oregon",POLITICS,-0.0058562122573244104,0.012088461902888037
229,Conservative Republicans Push For Retreat On Food Stamp Fight -- For Now They fear other Republicans aren't ready to cut benefits in an election year. Arthur Delaney and Matt Fuller,POLITICS,-0.0067673220248021335,0.013263380590652185
36,Retired Pope Benedict XVI Celebrates 88th Birthday With A Pint  ,RELIGION,-0.0072620230111880195,-0.0011870633767730454
200,Daily Meditation: A New Year  Antonia Blumberg,RELIGION,-0.013181062384512601,0.002020961418253142
44,"Manchester bomber was motivated to commit terrorism by hate preachers, not religion The anti-Islam bandwagon has resurfaced led by bigoted commentators and a whole host of Islamophobes on social media. They Nasir Mahdi, ContributorWriter",RELIGION,-0.01330446849710358,-0.01698819551977182
1,"The Taliban in the Self How many children has our greed killed?  How many children grow up without proper education?  How many children are subjected to the slow deaths of racism, homophobia and sexism?  How many children are dead because of our thirst for guns and violence?  The questions can go on and on. Rev. Jeff Hood, ContributorBaptist Pastor, Theologian and Activist",RELIGION,-0.039766718206573896,0.004975620468414044
